,ARG,ASN,ASP,GLN,GLY,LEU,LYS,PHE,PRO,SER,TRP,TYR,VAL,CYS,GLU,HIS,ILE,THR,ALA,MET
3ps1,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
3pwd,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
3pwk,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
3pwm,1.0,0.0,6.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0
3pww,0.0,0.0,7.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0
3pxf,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
3pyy,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0
3q1x,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0
3q2j,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
3q44,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,3.0
3q5u,1.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
3q6w,2.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0
3q7q,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
3qaa,1.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0
3qbc,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3qdd,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3qfd,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0
3qfy,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3qfz,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3qgw,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
3qgy,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
3qin,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3qkd,2.0,2.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
3qlm,1.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3qnd,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3qox,0.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
3qps,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0
3qqa,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0
3qqs,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0
3qt6,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0
3qto,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3qtv,0.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3qw5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0
3qwc,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3qx5,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3qx8,0.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
3qx9,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
3qxt,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0
3qxv,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
3qyy,2.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3r0y,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
3r16,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3r17,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3r1v,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3r24,0.0,2.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0
3r4m,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3r4n,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
3r4p,0.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
3r6c,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0
3r6u,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3r7o,2.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
3r88,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
3rbu,2.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
3rdo,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
3rdq,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
3rdv,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
3re4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0
3rf4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0
3rf5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0
3rlb,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
3rlp,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3rlq,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3rlr,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3rm4,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0
3rm9,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
3roc,0.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0
3rr4,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3rsx,0.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3rt4,2.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0
3ru1,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
3rux,3.0,3.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
3rv4,1.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0
3rv8,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0
3rwp,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0
3ryj,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3ryv,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3ryx,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3ryy,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3ryz,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3rz0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3rz1,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3rz5,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3rz7,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3rz8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s0b,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
3s0d,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
3s0e,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
3s2v,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0
3s3v,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0
3s43,1.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0
3s45,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
3s54,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
3s56,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
3s5y,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
3s6t,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
3s71,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s72,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s73,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s77,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s78,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s8l,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3s8n,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3s8o,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3s8x,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3s9e,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
3s9t,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
3sap,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3sax,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
3sbh,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3sbi,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
3sfg,0.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3sha,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3shc,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3si3,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3si4,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3sio,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3sjf,4.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
3sk2,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3slz,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
3sm2,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
3spf,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
3sr4,0.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
3st5,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
3std,1.0,1.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
3str,1.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
3su0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
3su1,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
3su2,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3su3,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
3su4,1.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
3su5,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
3su6,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3sue,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
3suf,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0
3sug,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3sur,2.0,1.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,1.0,2.0
3sus,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
3sut,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
3suu,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
3suv,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
3suw,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
3sv2,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
3sw8,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
3sww,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
3sxf,0.0,0.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
3sym,0.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
3syr,0.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
3t01,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
3t08,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
3t09,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0
3t0b,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
3t0d,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0
3t0x,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3t1a,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3t1l,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3t1m,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3t2q,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0
3t3c,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
3t3u,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0
3t6b,3.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,4.0,0.0,2.0,0.0
3t82,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0
3t83,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0
